course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,language,rating,year_published
159760,Create A Custom Responsive WordPress Website For A Client,Pago,95,7517,89,47,All Levels,4.5,2014-04-21,Web Development,English,4.23,2014
30243,Mastering HTML5 Programming - The Easier Way,Pago,75,21653,138,35,All Levels,7.0,2013-01-07,Web Development,English,3.8,2013
566910,How to Launch Your Own Website Builder Service,Pago,20,9028,87,12,Beginner Level,1.5,2015-07-28,Web Development,English,4.0,2015
783158,Getting Started with HTML,Pago,40,7375,52,17,Beginner Level,1.5,2016-03-07,Web Development,English,4.5,2016
554384,Spring Framework 4 (Java Enterprise JEE) with AngularJS,Pago,95,5177,318,70,All Levels,13.5,2015-09-21,Web Development,English,4.4,2015
1027812,Build A Weather App With Ajax Using Open Weather Map API,Pago,20,6548,44,38,All Levels,4.0,2016-12-01,Web Development,English,4.4,2016
607048,Essentials of JavaScript Practice Coding Exercises Tips,Pago,80,28125,115,21,Beginner Level,2.0,2015-09-25,Web Development,English,3.9,2015
704732,Learn and Earn with HTML & CSS,Pago,20,9349,206,69,All Levels,4.0,2016-03-11,Web Development,English,4.2,2016
574876,Get started Creating Websites Everything you need provided,Pago,100,14260,44,43,Beginner Level,3.0,2015-09-25,Web Development,English,4.7,2015
803378,JavaScript in Action JavaScript Projects,Pago,150,7720,58,17,Beginner Level,1.5,2016-03-29,Web Development,English,3.7,2016
715516,Modern Web Development with Laravel 5.2 (PHP Framework),Pago,120,2142,536,71,All Levels,12.0,2016-01-24,Web Development,English,4.23,2016
101864,Programming for Entrepreneurs - JavaScript,Pago,200,12873,106,38,Beginner Level,2.5,2013-11-11,Web Development,English,4.8,2013
682484,Create a Website from Scratch using HTML CSS step by step,Pago,75,12882,95,20,Beginner Level,1.5,2015-11-27,Web Development,English,3.6,2015
657734,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,Pago,195,12368,89,26,All Levels,3.5,2015-11-13,Web Development,English,3.0,2015
797038,Learn jQuery by Example Course,Pago,170,8625,94,73,Beginner Level,5.0,2016-04-23,Web Development,English,4.7,2016
1099956,Bootstrap 4 Theme Development Masterclass,Pago,150,2641,28,15,All Levels,0.65,2017-02-24,Web Development,English,4.23,2017
1211800,Wordpress Theme Development for Beginners,Pago,20,1052,14,47,All Levels,8.0,2017-05-17,Web Development,English,3.9,2017
958750,Web Design Creating websites from scratch,Pago,75,13920,64,28,Beginner Level,2.0,2016-09-19,Web Development,English,4.5,2016
515188,HTML Learning the Basics Intro to HTML website coding,Pago,20,7416,65,14,Beginner Level,0.65,2015-05-31,Web Development,English,4.23,2015
1172740,Learn how to use Javascript Components with PHP and Symfony,Pago,90,1822,4,25,All Levels,2.0,2017-06-05,Web Development,English,4.23,2017
846832,So you think you know JavaScript?,Pago,50,1010,154,25,All Levels,6.0,2016-05-12,Web Development,English,4.7,2016
943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,Pago,110,1425,36,34,All Levels,5.5,2016-09-12,Web Development,English,3.7,2016
11153,Learn jQuery: An In-depth Course For Beginners,Pago,50,7014,95,62,All Levels,4.5,2011-11-29,Web Development,English,4.2,2011
147908,JavaScript for Beginning Web Developers,Pago,75,7785,416,33,Beginner Level,4.5,2014-01-16,Web Development,English,4.6,2014
688092,JQuery Create Overlay Popups from scratch using Jquery,Pago,50,4407,17,29,All Levels,2.5,2015-12-04,Web Development,English,4.4,2015
1047968,Vue JS 2: From Beginner to Professional,Pago,145,602,93,214,All Levels,15.5,2016-12-28,Web Development,English,4.6,2016
585496,Ultimate AngularJS: Build a Real-World App from Scratch,Pago,100,1712,438,49,All Levels,5.5,2016-02-08,Web Development,English,4.2,2016
911712,Wordpress Site Migration,Pago,20,1894,40,35,All Levels,1.5,2016-07-28,Web Development,English,4.3,2016
803074,introduction to HTML Course,Pago,20,3258,32,16,Beginner Level,2.0,2016-05-16,Web Development,English,4.7,2016
200742,Create Single Page Website using Twitter Bootstrap 3,Pago,20,7449,111,13,Intermediate Level,1.0,2014-04-19,Web Development,English,4.1,2014
1072248,The All-In-One Web Development Course,Pago,85,538,13,113,All Levels,18.5,2017-04-27,Web Development,English,4.1,2017
143028,Code a Responsive Website Using HTML5 and CSS for Beginners,Pago,50,1271,136,110,Beginner Level,7.5,2014-01-09,Web Development,English,4.2,2014
173888,AngularJS for the Real World - Learn by creating a WebApp,Pago,115,1407,137,69,All Levels,7.0,2015-09-07,Web Development,English,4.0,2015
361620,Wordpress Tutorial   ,Pago,200,2311,8,44,All Levels,1.5,2014-12-04,Web Development,English,4.23,2014
418386,Create a REAL Social Network like Facebook in PHP + MySQL,Pago,45,1002,178,174,All Levels,16.5,2016-09-19,Web Development,English,4.6,2016
212398,Advanced Node.js Development,Pago,55,2565,32,41,Expert Level,3.0,2014-08-28,Web Development,Dutch,4.23,2014
1097778,ASP.NET MVC 5 Project - Facebook Clone,Pago,30,210,19,41,All Levels,5.0,2017-02-09,Web Development,English,3.8,2017
653852,Bootstrap For Beginners: A  Basic Introduction,Pago,55,1186,14,9,Beginner Level,0.67,2015-11-13,Web Development,English,4.23,2015
598516,jQuery for Beginners,Pago,20,1421,17,36,All Levels,4.0,2015-11-10,Web Development,Norwegian,4.23,2015
900794,JavaScript Basics For Web Developers,Pago,20,958,14,17,Beginner Level,1.0,2016-07-11,Web Development,English,4.23,2016
564546,Learn PHP from Scratch,Pago,50,1550,25,27,Beginner Level,1.5,2015-07-26,Web Development,English,4.23,2015
516064,Learn Express,Pago,25,1309,60,14,Intermediate Level,1.5,2015-06-01,Web Development,English,4.2,2015
1024844,"Build A Web App with VueJS, Spring Framework and MongoDB",Pago,145,251,32,25,All Levels,3.5,2016-11-30,Web Development,English,4.23,2016
631754,Zend Framework 2: Learn the PHP framework ZF2 from scratch,Pago,40,723,130,37,All Levels,6.5,2015-11-11,Web Development,English,4.23,2015
142666,Improved SEO with Rich Snippets and MicroData,Gratis,0,11026,228,13,Intermediate Level,1.0,2014-06-09,Web Development,English,4.23,2014
440006,X theme for WordPress: Responsive web design without code!,Pago,20,1318,81,55,All Levels,7.0,2015-03-22,Web Development,English,4.23,2015
857270,Become a HTML and CSS Developer - Build a Responsive Site,Gratis,0,3894,91,29,Beginner Level,2.0,2016-05-26,Web Development,English,4.3,2016
370752,How to Make a Wordpress Website 2017,Gratis,0,12293,235,18,All Levels,3.0,2015-01-14,Web Development,English,4.1,2015
651990,Install Wordpress,Pago,20,1447,35,7,Beginner Level,0.67,2015-11-06,Web Development,English,4.23,2015
923146,CSS Specialist: Comprehensive CSS Training,Pago,100,487,31,52,Beginner Level,6.0,2016-08-08,Web Development,English,4.23,2016
295843,Introduction to Laravel 4,Gratis,0,9110,411,22,All Levels,2.5,2014-09-12,Web Development,English,3.8,2014
1170690,Introduction to Elm,Gratis,0,1519,28,20,Intermediate Level,1.0,2017-05-15,Web Development,English,4.23,2017
603408,Learn to Freelance with People Per hour  (URDU),Pago,20,948,48,8,All Levels,0.6,2015-09-14,Web Development,English,4.23,2015
578900,Learn Wordpress 4 from Scratch : Create Awesome Websites,Pago,75,2023,8,25,All Levels,2.0,2015-08-13,Web Development,English,4.23,2015
997916,Amazon Alexa Development: From Beginner to Intermediate,Pago,140,1858,110,52,All Levels,2.5,2016-12-03,Web Development,English,3.6,2016
856526,The Build a SAAS App with Flask Course,Pago,40,2244,365,168,All Levels,10.0,2016-06-02,Web Development,English,4.6,2016
993146,Learn JSON with JavaScript Objects and APIs in 1 hour,Pago,95,3619,93,19,Intermediate Level,1.0,2016-10-26,Web Development,English,3.8,2016
63612,1 Hour JavaScript,Pago,200,22999,602,18,Beginner Level,1.0,2013-07-04,Web Development,English,4.3,2013
745468,Building An E-Commerce Store Using Java Spring Framework,Pago,95,2743,589,61,All Levels,14.5,2016-02-01,Web Development,English,4.23,2016
986406,Typescript Masterclass & FREE E-Book,Pago,150,1229,139,108,All Levels,7.5,2016-11-08,Web Development,English,4.7,2016
593544,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,Pago,100,3701,508,125,All Levels,10.5,2015-08-28,Web Development,English,3.8,2015
1128560,JavaScript - Become Higly Paid Front End Developer,Pago,105,710,137,49,Beginner Level,3.5,2017-04-17,Web Development,English,3.8,2017
242574,Object Oriented Programming (OOP) in PHP - Build An OOP Site,Pago,20,6588,721,36,All Levels,2.0,2014-06-17,Web Development,English,4.4,2014
1109736,Beginners Introduction to Web Development,Pago,200,7331,55,18,Beginner Level,1.5,2017-02-13,Web Development,English,3.9,2017
982860,Django + AngularJS for a Powerful Web Application,Pago,95,4463,59,36,Intermediate Level,5.5,2016-10-13,Web Development,English,3.3,2016
859936,WordPress Academy: Learn WordPress step by step,Pago,150,1873,360,79,Beginner Level,7.5,2016-07-12,Web Development,English,4.23,2016
532008,Web Development Essential Skills - Complete HTML and CSS,Pago,95,1388,11,58,All Levels,7.0,2015-09-29,Web Development,English,4.1,2015
783746,Byte-Sized-Chunks: Closures in Javascript,Pago,20,1292,2,12,All Levels,2.0,2016-03-10,Web Development,English,4.23,2016
595818,Laravel Account Activation Project,Pago,50,1147,19,19,All Levels,2.5,2016-12-07,Web Development,English,4.2,2016
774910,WordPress: Create an Amazing Website With Ease,Pago,200,1109,13,24,All Levels,2.5,2016-05-03,Web Development,English,4.23,2016
447136,Mastering the Google Chrome Developer Tools,Pago,20,2002,41,31,All Levels,0.67,2015-04-21,Web Development,English,4.23,2015
525034,Kali Linux Web App Testing,Pago,75,876,48,29,All Levels,3.0,2015-06-11,Web Development,Estonian,4.23,2015
769314,Learn Ruby Programming The Easy Way - Lite,Pago,20,1186,12,7,All Levels,0.57,2016-02-21,Web Development,English,4.23,2016
574082,"Web Scraping with Python, Ruby & import. io",Pago,75,973,50,46,All Levels,4.5,2015-08-09,Web Development,English,3.6,2015
770526,Sending email with PHP: from Basic to Advanced,Pago,40,379,58,45,All Levels,2.0,2016-06-10,Web Development,English,4.7,2016
510784,WordPress 2016 for Beginners : Build awesome websites!,Pago,20,2177,13,43,All Levels,4.0,2015-07-13,Web Development,English,4.23,2015
551702,Learn to make websites with Google's Material Design Lite,Pago,20,1063,72,84,All Levels,5.5,2015-07-20,Web Development,English,4.0,2015
311638,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,Pago,35,1309,74,43,All Levels,5.0,2015-03-13,Web Development,English,4.23,2015
631128,Complete Python Web Course: Build 8 Python Web Apps,Pago,110,7489,941,173,All Levels,16.0,2015-11-08,Web Development,English,4.5,2015
246154,Web Design for Beginners: Real World Coding in HTML & CSS,Pago,100,9103,1724,58,All Levels,9.0,2014-09-22,Web Development,English,4.6,2014
967058,Ethereum Developer: Build A Decentralised Blockchain App,Pago,195,3169,527,38,All Levels,3.5,2016-09-26,Web Development,English,4.23,2016
548278,The Complete Web Development Course -  Build 15 Projects,Pago,200,7501,1213,384,All Levels,76.5,2015-11-09,Web Development,English,4.4,2015
1004134,Angular 2 + Rails 5 Bootcamp,Pago,150,1967,372,60,Intermediate Level,9.0,2016-11-15,Web Development,English,4.3,2016
1025026,Javascript - From Beginner to Pro-Build real world JS apps,Pago,195,28694,688,77,Beginner Level,11.5,2016-12-11,Web Development,English,4.2,2016
1251786,Redux in Angular (2 and 4+),Pago,70,909,16,13,Intermediate Level,1.5,2017-06-23,Web Development,English,4.6,2017
687466,The complete JavaScript developer: MEAN stack zero-to-hero,Pago,75,4820,983,53,All Levels,11.5,2015-12-16,Web Development,English,4.23,2015
369662,Running a Web Development Business: The Complete Guide,Pago,150,24575,525,98,All Levels,19.5,2015-08-26,Web Development,English,4.4,2015
318638,Projects In JavaScript & JQuery,Pago,60,9109,620,50,All Levels,9.0,2014-10-16,Web Development,English,4.4,2014
231176,Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month,Pago,50,18818,407,80,All Levels,11.0,2014-06-03,Web Development,English,4.4,2014
1115348,"Full stack Universal React with Redux, Node js and MongoDB",Pago,195,1121,174,62,Intermediate Level,5.0,2017-05-08,Web Development,English,3.7,2017
34882,Creating an MP3 Player with HTML5,Pago,20,14551,169,14,All Levels,1.5,2013-01-31,Web Development,English,4.23,2013
537008,Be a Bootstrap Developer from scratch,Pago,100,5800,185,32,Beginner Level,3.5,2015-07-20,Web Development,English,4.8,2015
806020,Create Your First Wordpress Site in Under an Hour,Pago,20,4867,128,12,Beginner Level,1.0,2016-03-30,Web Development,English,4.4,2016
1253650,Learn Coding as RF or Telecom Engineer - Build Real Program,Pago,25,1006,4,8,Beginner Level,2.0,2017-06-22,Web Development,English,4.23,2017
1023070,Creating FaceBook Design Using Bootstrap - Handson Project,Pago,80,4616,20,19,All Levels,2.0,2016-12-06,Web Development,English,4.23,2016
778226,Building HTML5 Canvas projects from scratch,Pago,100,8968,35,25,Beginner Level,2.0,2016-03-03,Web Development,English,3.1,2016
1217948,Learn How To Become a Web Developer From Scratch,Pago,200,7062,72,172,Beginner Level,11.0,2017-05-28,Web Development,English,4.23,2017
1027276,"Earn Big Profits With Web Development, Simple and Easy!",Pago,90,3073,27,13,Beginner Level,1.5,2017-01-18,Web Development,English,4.23,2017
531360,BDD with Ruby on Rails using RSpec 3 and Capybara,Pago,175,2706,179,103,All Levels,13.0,2015-08-14,Web Development,English,4.7,2015
958132,Learn By Example: jQuery,Pago,50,1702,49,78,All Levels,7.0,2016-09-19,Web Development,English,4.7,2016
368340,Professional Python Web Development Using Flask,Pago,120,3420,489,102,Beginner Level,14.5,2015-03-04,Web Development,English,4.23,2015
584786,JavaScript HTML CSS Project make a Quiz Tutorial,Pago,95,7130,39,24,All Levels,2.0,2015-08-18,Web Development,English,4.1,2015
584522,Voiceover Audio Secrets - Your Way to Top Audio Quality,Pago,195,918,8,39,Beginner Level,2.5,2015-11-11,Web Development,English,4.23,2015
56259,jQuery UI In Depth,Pago,25,1520,21,52,All Levels,10.5,2013-07-28,Web Development,English,4.1,2013
402508,Codeless Website Development with Adobe Muse,Pago,50,461,67,46,All Levels,3.5,2015-02-25,Web Development,English,4.23,2015
1013380,Learn To Build A Google Map App Using Angular 2,Pago,30,116,12,7,Beginner Level,1.0,2016-11-21,Web Development,English,3.7,2016
961996,Learn Reactivex From Ground Up,Pago,40,207,32,32,Intermediate Level,5.0,2016-09-22,Web Development,English,4.5,2016
551962,Learn HTML in 59 Minutes - Your intro to front-end dev,Pago,35,333,15,14,Beginner Level,1.0,2015-07-14,Web Development,English,4.23,2015
520870,WordPress Theme Customization 101 (for beginners),Pago,40,305,40,9,Beginner Level,2.0,2015-06-05,Web Development,English,4.0,2015
592352,Supercharging Development With Atom Text Editor,Pago,20,644,42,28,All Levels,1.5,2015-09-02,Web Development,English,4.23,2015
676554,Master WCF 4.0 From Scratch Using C#,Pago,50,415,67,53,All Levels,7.0,2015-11-23,Web Development,English,4.4,2015
19422,Drupal 7 for Beginners,Pago,35,926,102,37,All Levels,2.5,2012-06-14,Web Development,English,4.6,2012
994362,Critical Web Dev Skills & Tools for the Non-Tech Hustler,Gratis,0,3118,8,33,All Levels,1.5,2016-12-20,Web Development,English,4.23,2016
593128,Install WordPress on Computer using XAMPP,Gratis,0,4290,150,15,Beginner Level,0.62,2015-08-26,Web Development,English,4.23,2015
1053406,Java Web Services Part 2,Pago,20,959,51,74,Intermediate Level,3.0,2017-01-12,Web Development,English,4.2,2017
580466,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,Pago,195,55332,1225,144,All Levels,20.0,2015-09-22,Web Development,English,4.3,2015
857162,Learn To Create WordPress Themes By Building 10 Projects,Pago,60,2273,384,91,All Levels,16.5,2016-05-24,Web Development,English,4.3,2016
1107524,The Complete NodeJS Course: Build a Full Business Rating App,Pago,195,17784,260,61,All Levels,12.5,2017-02-13,Web Development,English,3.2,2017
653846,Master the MEAN Stack - Learn By Example,Pago,195,25799,382,42,Intermediate Level,4.5,2016-01-03,Web Development,English,3.6,2016
1090788,First Web Application with Spring Boot,Pago,40,2865,95,32,Beginner Level,4.0,2017-01-27,Web Development,English,4.23,2017
1210652,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,Pago,200,346,28,74,Beginner Level,8.5,2017-06-21,Web Development,English,4.9,2017
306556,Backbone Tutorial: Learn Backbonejs from Scratch,Pago,90,4957,634,60,All Levels,5.5,2014-10-27,Web Development,English,4.7,2014
420652,AngularJS Custom Directives with Dan Wahlin,Pago,75,4128,434,61,All Levels,6.0,2015-02-21,Web Development,English,4.8,2015
866460,Angular 2+ with Typescript - Essential Training,Pago,195,29348,780,66,Beginner Level,3.0,2016-11-29,Web Development,English,3.8,2016
949282,Learn Angular 2 from Beginner to Advanced,Pago,195,32696,526,67,Beginner Level,10.0,2016-10-07,Web Development,English,4.5,2016
994740,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,Pago,30,3503,123,41,Beginner Level,4.0,2016-10-27,Web Development,English,4.23,2016
926206,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,Pago,195,2354,16,45,All Levels,4.0,2016-08-12,Web Development,English,4.23,2016
1075662,Learning Docker and Kubernetes by Lab,Pago,30,586,54,56,All Levels,5.0,2017-02-13,Web Development,English,4.23,2017
606756,Projects in ExpressJS - Learn ExpressJs building 10 projects,Pago,50,1949,149,102,All Levels,15.5,2015-09-15,Web Development,English,4.0,2015
1013314,PHP For Beginners : Learn PHP From Scratch!,Pago,100,1825,17,58,All Levels,3.5,2016-11-18,Web Development,English,4.3,2016
859422,Bootstrap 4.0 New Features: Build Responsive Website,Pago,40,2296,28,14,All Levels,1.5,2016-06-16,Web Development,English,4.23,2016
1035923,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,Pago,30,550,97,70,All Levels,9.0,2016-12-14,Web Development,English,3.8,2016
1035940,Professional RESTful API Design using Python Flask,Pago,120,578,25,36,Intermediate Level,4.5,2017-01-11,Web Development,English,4.5,2017
30911,HTML5 APIs For JavaScript - A Course For Web Developers ,Pago,50,7706,62,45,All Levels,5.0,2012-11-30,Web Development,English,3.7,2012
1063722,Learn Python Django - A Hands-On Course,Pago,50,1339,21,18,Beginner Level,2.0,2017-01-18,Web Development,English,3.7,2017
125806,Comprehensive JavaScript Programming,Pago,20,6760,84,27,All Levels,3.0,2013-11-26,Web Development,English,4.3,2013
1101204,Security for your WordPress site,Pago,85,1096,8,7,Beginner Level,0.63,2017-02-09,Web Development,English,4.23,2017
76052,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,Pago,50,7407,172,147,All Levels,20.0,2014-03-04,Web Development,English,4.3,2014
886614,Accelerated ES6 JavaScript Training,Pago,110,5811,850,114,Intermediate Level,6.0,2016-07-12,Web Development,English,4.7,2016
1241254,AWS Serverless APIs & Apps - A Complete Introduction,Pago,145,2145,166,136,All Levels,8.0,2017-06-19,Web Development,English,4.6,2017
822444,Python and Django Full Stack Web Developer Bootcamp,Pago,200,11832,1883,191,All Levels,31.5,2017-02-24,Web Development,English,4.5,2017
904462,The Complete Elixir and Phoenix Bootcamp,Pago,50,5279,1375,123,All Levels,14.5,2016-10-27,Web Development,English,4.2,2016
1144726,Build a Real-world App with ASP.NET Core and Angular 2 (4+),Pago,190,5332,828,160,Intermediate Level,10.5,2017-03-27,Web Development,English,4.6,2017
970600,REST APIs with Flask and Python,Pago,110,5151,737,115,Intermediate Level,12.5,2016-11-06,Web Development,English,4.6,2016
756150,Angular 4 (formerly Angular 2) - The Complete Guide,Pago,190,73783,19649,329,All Levels,22.0,2016-02-11,Web Development,English,4.6,2016
80940,Build Websites from Scratch with HTML & CSS,Pago,145,51257,1955,77,Beginner Level,8.0,2013-09-25,Web Development,English,4.6,2013
405282,PHP for Beginners -Become a PHP Master - Project Included,Pago,200,28880,4316,286,All Levels,30.5,2015-02-14,Web Development,English,4.4,2015
383204,The Professional Ruby on Rails Developer,Pago,100,17334,676,96,All Levels,17.0,2015-02-23,Web Development,English,4.23,2015
519442,The Complete Ruby on Rails Developer Course,Pago,195,33677,3809,283,All Levels,31.5,2015-10-23,Web Development,English,4.3,2015
714724,Docker Technologies for DevOps and Developers,Pago,30,19210,3137,44,All Levels,3.0,2016-08-29,Web Development,English,4.5,2016
791414,JavaScript programming: JavaScript for beginners,Pago,55,2215,223,74,Beginner Level,5.0,2016-04-13,Web Development,English,4.6,2016
661774,JSON in Action: Build JSON-Based Applications,Pago,50,1322,171,37,All Levels,3.5,2016-03-11,Web Development,English,4.3,2016
597256,Learn Ruby Programming The Easy Way,Pago,35,3485,22,19,All Levels,2.0,2015-09-15,Web Development,English,4.23,2015
380582,Learn OAuth 2.0 - Get started as an API Security Expert,Pago,95,2185,283,45,All Levels,3.5,2015-07-20,Web Development,English,4.1,2015
572268,AngularJS For .Net Developers From Scratch,Pago,50,2494,303,40,Intermediate Level,4.5,2016-03-09,Web Development,English,4.1,2016
704582,"Jekyll: make fast, secure static sites and blogs with Jekyll",Pago,45,2091,86,29,Beginner Level,2.5,2016-02-18,Web Development,English,4.6,2016
981600,HTML and CSS BootCamp for Beginners,Pago,30,1777,35,48,Beginner Level,6.5,2017-01-20,Web Development,English,4.23,2017
537282,Hosting Django: Amazon Web Services (AWS) Fundamentals,Pago,45,2573,103,46,All Levels,5.5,2015-10-19,Web Development,English,4.6,2015
1204590,Angular Advanced MasterClass & FREE E-Book,Pago,150,228,9,72,Intermediate Level,6.5,2017-07-03,Web Development,English,4.4,2017
128946,Learn Responsive Web Development from Scratch,Gratis,0,59639,2692,24,All Levels,4.5,2013-12-09,Web Development,English,4.5,2013
895040,Build WordPress Plugin to extend Beaver Builder,Pago,50,1705,26,17,Intermediate Level,2.0,2016-07-04,Web Development,English,4.5,2016
955194,Coding Made Easy: A Beginners Guide To JavaScript,Pago,40,1950,33,16,Beginner Level,1.0,2016-09-18,Web Development,English,4.23,2016
1000574,The Complete Developers Guide to MongoDB,Pago,150,10945,1286,129,All Levels,13.5,2016-11-15,Web Development,English,4.2,2016
1200530,Electron for Desktop Apps: The Complete Developer's Guide,Pago,50,2606,241,77,Beginner Level,8.0,2017-05-16,Web Development,English,4.6,2017
995016,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),Pago,190,17671,4675,329,All Levels,18.0,2016-11-08,Web Development,English,4.7,2016
1208638,"React JS, Angular & Vue JS - Quickstart & Comparison",Pago,160,2273,288,142,Beginner Level,8.0,2017-05-09,Web Development,English,4.7,2017
851712,The Complete JavaScript Course: Build a Real-World Project,Pago,195,27801,4340,113,All Levels,17.5,2016-10-14,Web Development,English,4.7,2016
833442,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,Pago,150,17297,3166,111,All Levels,8.5,2016-05-02,Web Development,English,4.6,2016
719002,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,Pago,150,40070,8341,194,All Levels,9.5,2016-03-03,Web Development,English,4.6,2016
832862,Meteor and React for Realtime Apps,Pago,140,6527,1384,111,All Levels,9.0,2016-05-23,Web Development,English,4.6,2016
625204,The Web Developer Bootcamp,Pago,200,121584,27445,342,All Levels,43.0,2015-11-02,Web Development,English,4.7,2015
164554,AngularJS JumpStart with Dan Wahlin,Pago,75,17802,2144,113,All Levels,10.0,2014-03-24,Web Development,English,4.7,2014
764164,The Complete Web Developer Course 2.0,Pago,200,114512,22412,304,All Levels,30.5,2016-03-08,Web Development,English,4.5,2016
446134,Ultimate Web Designer & Developer Course: Build 23 Projects!,Pago,200,33788,4434,246,All Levels,32.5,2015-08-20,Web Development,English,4.5,2015
701634,ExpressJS Fundamentals,Gratis,0,21245,914,9,Beginner Level,1.0,2016-01-11,Web Development,English,4.5,2016
866696,REST WCF Service in ASP.NET,Gratis,0,7905,561,5,All Levels,0.68,2016-06-08,Web Development,English,4.6,2016
720356,Projects in Node.js - Learn by Example,Pago,195,869,99,38,All Levels,5.0,2016-04-24,Web Development,English,4.1,2016
1107986,Building Data Visualizations with D3 and Angular 2,Pago,125,293,30,31,Beginner Level,3.5,2017-02-23,Web Development,English,4.23,2017
772618,Learn Object Oriented PHP By Building a Complete Website,Gratis,0,36322,2618,32,All Levels,4.5,2016-03-01,Web Development,English,4.5,2016
542254,Web Programming Course : Asp.Net MVC,Pago,100,2760,76,26,All Levels,3.5,2015-07-13,Web Development,English,4.23,2015
928040,Learn Spring Framework Practically - Hands On Recipies,Pago,145,522,50,48,All Levels,5.5,2016-08-11,Web Development,English,4.23,2016
369132,One-stop Ruby on Rails: Build Web Applications from Scratch,Pago,145,1628,162,129,All Levels,18.5,2015-01-13,Web Development,English,4.3,2015
777654,Learn what's new in PHP 7,Gratis,0,12336,271,26,Intermediate Level,3.5,2016-04-04,Web Development,English,4.6,2016
1161118,Dive Into Docker: The Docker Course for Developers,Gratis,0,6437,313,22,Beginner Level,1.5,2017-04-14,Web Development,English,4.23,2017
267286,"Basic Concepts of Web Development, HTTP and Java Servlets",Pago,35,2797,59,10,Beginner Level,1.0,2014-08-27,Web Development,English,3.7,2014
1093608,The Most Comprehensive Web Development Course,Pago,200,333,22,353,All Levels,42.0,2017-05-01,Web Development,English,4.8,2017
289230,Learn and Understand AngularJS,Pago,175,59361,11580,55,All Levels,7.0,2014-09-24,Web Development,English,4.6,2014
364426,JavaScript: Understanding the Weird Parts,Pago,175,79612,16976,85,All Levels,11.5,2015-03-12,Web Development,English,4.8,2015
1039062,Webpack 2: The Complete Developer's Guide,Pago,75,8964,1893,56,All Levels,5.5,2017-01-03,Web Development,English,4.4,2017
437398,Build Responsive Real World Websites with HTML5 and CSS3,Pago,195,43977,7106,77,All Levels,12.0,2015-03-24,Web Development,English,4.8,2015
861624,ES6 Javascript: The Complete Developer's Guide,Pago,80,13010,2709,68,Beginner Level,6.5,2016-07-12,Web Development,English,4.5,2016
461160,Learn and Understand NodeJS,Pago,195,58208,11123,98,All Levels,13.0,2015-08-31,Web Development,English,4.6,2015
947098,Understanding TypeScript,Pago,110,9132,1560,137,All Levels,7.0,2016-09-12,Web Development,English,4.7,2016
781532,Advanced React and Redux,Pago,140,21998,3326,119,Intermediate Level,12.0,2016-03-12,Web Development,English,4.1,2016
705264,Modern React with Redux,Pago,180,50815,15117,150,All Levels,26.5,2015-12-28,Web Development,English,4.7,2015
1145430,Angular Styling & Animations (for Angular 2 and Angular 4),Pago,120,4138,307,107,Intermediate Level,6.0,2017-03-28,Web Development,English,4.8,2017
806922,The Complete ASP.NET MVC 5 Course,Pago,190,20652,6357,138,All Levels,7.5,2016-05-16,Web Development,English,4.3,2016
1109926,GraphQL with React: The Complete Developers Guide,Pago,150,6412,987,114,Intermediate Level,13.0,2017-02-14,Web Development,English,4.4,2017
1134456,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",Gratis,0,2464,17,9,All Levels,0.73,2017-03-07,Web Development,English,4.6,2017
552598,WordPress in under an hour - Create/manage your own website!,Gratis,0,6474,86,15,All Levels,1.0,2015-07-15,Web Development,English,4.23,2015
56585,Twitter Bootstrap 2 for Beginners,Pago,20,2388,139,12,Beginner Level,1.0,2013-05-29,Web Development,English,4.1,2013
674040,Bootstrap Tutorial - Essentials From Basic to Advanced,Pago,195,1494,23,62,All Levels,7.5,2015-11-29,Web Development,English,4.23,2015
19260,Create an Engaging Website with Twitter Bootstrap 2.x,Pago,20,1463,56,24,All Levels,1.0,2012-06-18,Web Development,English,3.8,2012
944156,Javascript :basics for beginners,Pago,30,1057,22,12,Beginner Level,0.62,2016-08-29,Web Development,English,4.23,2016
742712,CSS Tutorial For Beginners: Style Your Wordpress Templates,Pago,35,1049,22,47,Beginner Level,3.5,2016-01-27,Web Development,English,4.4,2016
1193538,HTML5 And CSS3 - Build Modern Responsive Websites,Pago,175,109,17,69,All Levels,9.5,2017-06-02,Web Development,English,4.23,2017
